e1 gin gout
0.48000170 1.16086317 0.03974430
0.48000179 1.16038952 0.03973602
0.48000231 1.16218482 0.03975348
0.48000190 1.16026623 0.03974569
0.48000315 1.16131827 0.03974069
0.48000494 1.16417092 0.03973872
0.48000494 1.15956673 0.03973033
0.48000380 1.15954964 0.03972952
0.48000359 1.16139430 0.03975464
0.48000340 1.16441128 0.03976283
0.48000371 1.16612938 0.03978084
0.48000297 1.16398265 0.03974166
0.48000447 1.16320619 0.03976491
0.48000476 1.16318523 0.03974546
0.48000115 1.16317414 0.03974337
0.48000324 1.16274445 0.03973880
0.48000389 1.16025512 0.03972959
0.48000396 1.16015696 0.03974219
0.48000151 1.16138070 0.03975153
0.48000089 1.16033847 0.03971900
0.48000075 1.16099065 0.03974533
0.48000015 1.16048451 0.03974034
0.48000011 1.15863883 0.03973974
0.48000015 1.15882127 0.03972660
0.48000031 1.15500218 0.03972001
0.48000451 1.15664622 0.03971889
0.48000484 1.16041321 0.03972582
0.48001116 1.15932577 0.03971804
0.48001300 1.15955336 0.03972439
0.48000443 1.16136803 0.03973085
0.48000317 1.15735586 0.03972434
0.48000164 1.15700786 0.03970425
0.48000017 1.15648505 0.03971621
0.48000182 1.16034873 0.03975020
0.48000084 1.16056575 0.03974493
0.48000133 1.15840991 0.03974184
0.48000621 1.16295791 0.03976700
0.48000392 1.16260979 0.03973310
0.48000156 1.16209793 0.03976440
0.48000101 1.16289902 0.03976001
0.48000106 1.16209567 0.03973326
0.48000403 1.16093730 0.03972917
0.48000583 1.15772334 0.03973578
0.48000399 1.15837402 0.03971485
0.48000449 1.15626020 0.03970487
0.48000885 1.15840056 0.03972248
0.48000041 1.15928331 0.03971852
0.48000062 1.15894314 0.03972138
0.48000082 1.15891215 0.03972780
0.48000041 1.15918728 0.03974012
0.48000006 1.15973656 0.03973324
0.48000078 1.15930440 0.03972128
0.48000147 1.15730411 0.03972298
0.48000033 1.16117730 0.03972587
0.48000280 1.15925156 0.03973038
0.48000249 1.15919507 0.03972865
0.48000153 1.15973763 0.03972982
0.48000035 1.15880737 0.03972869
0.48000058 1.16063410 0.03973622
0.48000158 1.16154893 0.03973264
0.48000113 1.16299323 0.03973277
0.48000069 1.15573164 0.03972323
0.48000079 1.15698546 0.03969595
0.48000068 1.15491463 0.03969915
0.48000075 1.15600925 0.03967917
0.48000156 1.15569773 0.03973669
0.48000061 1.16052371 0.03973379
0.48000020 1.15875030 0.03972496
0.48000087 1.15820164 0.03970199
0.48000070 1.15553595 0.03969542
0.48000187 1.15774420 0.03970466
0.48000360 1.15885548 0.03969534
0.48000126 1.16077387 0.03973408
0.48000056 1.16206265 0.03973358
0.48000019 1.15710445 0.03970113
0.48000063 1.15332241 0.03969458
0.48000022 1.15188493 0.03969497
0.48000047 1.15162926 0.03968730
0.48000067 1.15379070 0.03968998
0.48000086 1.15356450 0.03970594
0.48000126 1.15974931 0.03974315
0.48000026 1.15851861 0.03974464
0.48000088 1.15964216 0.03975403
0.48000078 1.15850306 0.03969517
0.48000275 1.15884339 0.03975248
0.48000128 1.16379054 0.03976417
0.48000000 1.16351170 0.03976478
0.48000032 1.16225138 0.03975914
0.48000168 1.16218220 0.03976080
0.48000020 1.16392234 0.03976358
0.48000122 1.16382457 0.03977370
0.48000034 1.16409168 0.03977115
0.48000012 1.16330994 0.03976561
0.48000035 1.16413513 0.03975496
0.48000086 1.16330723 0.03975313
0.48000203 1.16358632 0.03974777
0.48000058 1.16055753 0.03975445
0.48000077 1.16043333 0.03971532
0.48000250 1.15654687 0.03972750
0.48000065 1.15927342 0.03971509
0.48000065 1.15800300 0.03972364
0.48000085 1.15831440 0.03973296
0.48000111 1.16046582 0.03973349
0.48000042 1.16045990 0.03970908
0.48000010 1.15908542 0.03970843
0.48000021 1.15926354 0.03973881
0.48000010 1.16111635 0.03973573
0.48000004 1.15634298 0.03967709
0.48000007 1.15393711 0.03967236
0.48000140 1.15115611 0.03970381
0.48000121 1.15047117 0.03970262
0.48000200 1.15021093 0.03969636
0.48000410 1.15751519 0.03969212
0.48000258 1.15714517 0.03970560
0.48000066 1.15707203 0.03971196
0.48000518 1.15817382 0.03971864
0.48000333 1.15980341 0.03973489
0.48000785 1.15957003 0.03975733
0.48001349 1.15807166 0.03974580
0.48000441 1.16183185 0.03976855
0.48000880 1.16313484 0.03976901
0.48000648 1.16235833 0.03974444
0.48000297 1.15999673 0.03976110
0.48000229 1.15935895 0.03973402
0.48000201 1.15844757 0.03974122
0.48000098 1.15903544 0.03973651
0.48000056 1.15946206 0.03973745
0.48000066 1.15844352 0.03973736
0.48000262 1.16200758 0.03971380
0.48000497 1.15448298 0.03968637
0.48000222 1.15499744 0.03970376
0.48000081 1.15844106 0.03970746
0.48000104 1.15545358 0.03970707
0.48000092 1.15657263 0.03971873
0.48000046 1.15743333 0.03970759
0.48000039 1.15560665 0.03969174
0.48000118 1.15548224 0.03967891
0.48000465 1.15288941 0.03968246
0.48000494 1.15702040 0.03971906
0.48000399 1.15631952 0.03969108
0.48000230 1.15544091 0.03973374
0.48000123 1.15689155 0.03971409
0.48000103 1.15628475 0.03970360
0.48000058 1.15728408 0.03973671
0.48000115 1.15706117 0.03973233
0.48000004 1.15917932 0.03970437
0.48000173 1.15989923 0.03975976
0.48000379 1.15920732 0.03973706
0.48000482 1.16143627 0.03974361
0.48000116 1.16256621 0.03972352
0.48000226 1.16184593 0.03974511
0.48000046 1.16018983 0.03973057
0.48000020 1.15998580 0.03972889
0.48000161 1.15812380 0.03973304
0.48000086 1.15955024 0.03972379
0.48000120 1.15744298 0.03972133
0.48000165 1.16053911 0.03972466
0.48000074 1.15692811 0.03973394
0.48000592 1.15814956 0.03971826
0.48000488 1.15927036 0.03972421
0.48000619 1.15989407 0.03973751
0.48000797 1.15922800 0.03975635
0.48000007 1.16104997 0.03975717
0.48000095 1.16309160 0.03975231
0.48000217 1.16206729 0.03974654
0.48000178 1.16036336 0.03973481
0.48000119 1.16088594 0.03973084
0.48000149 1.16028049 0.03974050
0.48000113 1.15757632 0.03972840
0.48000031 1.15714068 0.03974288
0.48001028 1.15806758 0.03974512
0.48000477 1.16021034 0.03973996
0.48000109 1.15641831 0.03971044
0.48000169 1.15897512 0.03972632
0.48000417 1.15974513 0.03972725
0.48000380 1.15862660 0.03973032
0.48000106 1.15803250 0.03972415
0.48000255 1.15860021 0.03971574
0.48000282 1.15742720 0.03971685
0.48000340 1.15760006 0.03970056
0.48000248 1.15469612 0.03970536
0.48000741 1.15619416 0.03972154
0.48000238 1.15987353 0.03972583
0.48000235 1.15880396 0.03972907
0.48000203 1.15918433 0.03972508
0.48000057 1.15793167 0.03972517
0.48000182 1.15976550 0.03974983
0.48000232 1.16199803 0.03974354
0.48000053 1.15990616 0.03973377
0.48000015 1.15896683 0.03974500
0.48000592 1.16096298 0.03976343
0.48000258 1.16103043 0.03973835
0.48000075 1.15886279 0.03974558
0.48000194 1.15908623 0.03970822
0.48000092 1.15867455 0.03973461
0.48000352 1.15875608 0.03974325
0.48000275 1.16012119 0.03971578
0.48000260 1.15704747 0.03970129
0.48000322 1.15790933 0.03970988
0.48000171 1.15541679 0.03972144
0.48000113 1.15911737 0.03973110
0.48000380 1.16138946 0.03972990
0.48000336 1.15925060 0.03972406
0.48000175 1.15834165 0.03971865
0.48000011 1.15817495 0.03972305
0.48000037 1.15657624 0.03971968
0.48000195 1.15827660 0.03971891
0.48000351 1.15582224 0.03970689
0.48000256 1.15661182 0.03971772
0.48000503 1.16029291 0.03973578
0.48000628 1.15799659 0.03971994
0.48000575 1.15818845 0.03970560
0.48000593 1.15536520 0.03969246
0.48000058 1.15625343 0.03971472
0.48000162 1.15767197 0.03971283
0.48000362 1.15786435 0.03971468
0.48000345 1.15850198 0.03971052
0.48000198 1.15834666 0.03974620
0.48000197 1.16059304 0.03977301
0.48000092 1.16502154 0.03975637
0.48000021 1.16429293 0.03977247
0.48000092 1.16190634 0.03974128
0.48000183 1.16220655 0.03973543
0.48000193 1.15939168 0.03974880
0.48000256 1.15888428 0.03970748
0.48000213 1.15677700 0.03969398
0.48000288 1.15753215 0.03969850
0.48000692 1.15483523 0.03971123
0.48000356 1.15580659 0.03972302
0.48000059 1.15709415 0.03972345
0.48000327 1.15784014 0.03969962
0.48000394 1.15678033 0.03970658
0.48000327 1.15900445 0.03972066
0.48000032 1.15975896 0.03972221
0.48000007 1.15858429 0.03971106
0.48000052 1.15984143 0.03970931
0.48000010 1.15603019 0.03971292
0.48000282 1.15395597 0.03970154
0.48000564 1.15551401 0.03970274
0.48000326 1.15812677 0.03973888
0.48000225 1.15902980 0.03971777
0.48000354 1.15876242 0.03972807
0.48000256 1.15900169 0.03973510
0.48000333 1.16020852 0.03974194
0.48000424 1.16109522 0.03974274
0.48000538 1.16254137 0.03973629
0.48000060 1.15624057 0.03969470
0.48000615 1.15608755 0.03973040
0.48000105 1.16243459 0.03974800
0.48000074 1.16120918 0.03974456
0.48000183 1.16281953 0.03973645
0.48000192 1.15752531 0.03973709
0.48000324 1.15760001 0.03972584
0.48000059 1.15685367 0.03972157
0.48000437 1.15775607 0.03974498
0.48000227 1.15963020 0.03974988
0.48000162 1.15930015 0.03972863
0.48000567 1.16068258 0.03970823
0.48000462 1.15879809 0.03970705
0.48000817 1.15778315 0.03972646
0.48001094 1.15737212 0.03973499
0.48001068 1.15799207 0.03969686
0.48001240 1.15405799 0.03970565
0.48001154 1.15692758 0.03973448
0.48000006 1.15710610 0.03971777
0.48000472 1.15531364 0.03968723
0.48000758 1.15590019 0.03973833
0.48000238 1.16188611 0.03972602
0.48000738 1.15775724 0.03972475
0.48000660 1.16004493 0.03972398
0.48000557 1.15694020 0.03971944
0.48000608 1.16033846 0.03972690
0.48000198 1.15834847 0.03973993
0.48000258 1.15684853 0.03969082
0.48000518 1.15531112 0.03969673
0.48000087 1.15992796 0.03974968
0.48000176 1.16269716 0.03975196
0.48000086 1.16111810 0.03970914
0.48000044 1.16040047 0.03976141
0.48000087 1.16219260 0.03974513
0.48001084 1.16240776 0.03974083
0.48001294 1.16312603 0.03976628
0.48001199 1.16113943 0.03972063
0.48000271 1.15774552 0.03972626
0.48000754 1.15795926 0.03972289
0.48000216 1.15520136 0.03972554
0.48000151 1.15862497 0.03972519
0.48000514 1.15639517 0.03969870
0.48000019 1.15668357 0.03972465
0.48000185 1.16085364 0.03973020
0.48000456 1.15873822 0.03972095
0.48000212 1.16154480 0.03972807
0.48000009 1.16361739 0.03972648
0.48000177 1.15604396 0.03972681
0.48000048 1.15643523 0.03971593
0.48000057 1.15473163 0.03973956
0.48000045 1.15549510 0.03974186
0.48000019 1.15852204 0.03972043
0.48000181 1.15921295 0.03974245
0.48000184 1.15956502 0.03974672
0.48000099 1.16025113 0.03973657
0.48000529 1.15993292 0.03973035
0.48000394 1.15919033 0.03973749
0.48000515 1.16022319 0.03974410
0.48000037 1.15969296 0.03970507
0.48000382 1.15675693 0.03972656
0.48000087 1.15974367 0.03974375
0.48000057 1.15945435 0.03972292
0.48000112 1.15976893 0.03972560
0.48000022 1.15894742 0.03971880
0.48000027 1.15962817 0.03973367
0.48000112 1.15508227 0.03968026
0.48000115 1.15628759 0.03967470
0.48000426 1.15591214 0.03971151
0.48000183 1.15789491 0.03974278
0.48000208 1.16228586 0.03974181
0.48000107 1.16215419 0.03972964
0.48000076 1.15816430 0.03971395
0.48000014 1.16183603 0.03971868
0.48000059 1.16168667 0.03971890
0.48000077 1.15922840 0.03970884
0.48000039 1.15824030 0.03974047
0.48000006 1.16226416 0.03975718
0.48000254 1.16411291 0.03978892
0.48000030 1.16532357 0.03977124
0.48000134 1.16031786 0.03971908
0.48000082 1.15993352 0.03971532
0.48000029 1.15556895 0.03969948
0.48000110 1.15448854 0.03972837
0.48000550 1.15726859 0.03971131
0.48000107 1.15654994 0.03970684
0.48000130 1.15760261 0.03971238
0.48000063 1.15778614 0.03974121
0.48000301 1.15973543 0.03973116
0.48000128 1.15845482 0.03972428
0.48000027 1.15834719 0.03971851
0.48000033 1.15605339 0.03971628
0.48000044 1.15642502 0.03973022
0.48000034 1.16140929 0.03974293
0.48000336 1.16115840 0.03972456
0.48000065 1.16078194 0.03975471
0.48000313 1.16286390 0.03975828
0.48001185 1.16181292 0.03973220
0.48000011 1.16087001 0.03973482
0.48000076 1.16046684 0.03973117
0.48000044 1.15993272 0.03972504
0.48000081 1.15994249 0.03971503
0.48000049 1.16110125 0.03973319
0.48000032 1.16094703 0.03974346
0.48000177 1.15794063 0.03972730
0.48000679 1.15901618 0.03972183
0.48000652 1.15809724 0.03969523
0.48000414 1.15627886 0.03972002
0.48000562 1.15427883 0.03973606
0.48000178 1.15476304 0.03970216
0.48000178 1.15985724 0.03972548
0.48000095 1.15741379 0.03972152
0.48000117 1.15658124 0.03971463
0.48000004 1.15913244 0.03971707
0.48000626 1.15977909 0.03971350
0.48000086 1.15521135 0.03972126
0.48000358 1.15712022 0.03971939
0.48000560 1.15882424 0.03974440
0.48000183 1.15959176 0.03974753
0.48000304 1.15796776 0.03974960
0.48000657 1.15939647 0.03973427
0.48000419 1.15865539 0.03970449
0.48000109 1.15840263 0.03972650
0.48000570 1.15947331 0.03972618
0.48000261 1.16230704 0.03976723
0.48000072 1.15994885 0.03971998
0.48000134 1.16083278 0.03975075
0.48000140 1.16229356 0.03973130
0.48000422 1.15863335 0.03973000
0.48000418 1.15845610 0.03972911
0.48000077 1.16238816 0.03974137
0.48000095 1.16278996 0.03974904
0.48000194 1.16361756 0.03975553
0.48000005 1.16600584 0.03977007
0.48000250 1.16777207 0.03980457
0.48000242 1.16742973 0.03979546
0.48000041 1.16587492 0.03979095
0.48000078 1.16566696 0.03974058
0.48000015 1.15977906 0.03972327
0.48000005 1.15623799 0.03973746
0.48000075 1.15632550 0.03974705
0.48000118 1.16390136 0.03976545
0.48000275 1.16129127 0.03972351
0.48000145 1.15754707 0.03972786
0.48000583 1.15739139 0.03971106
0.48000655 1.15601342 0.03971985
0.48000569 1.15750075 0.03971778
0.48000975 1.15776672 0.03971910
0.48000654 1.15962110 0.03974221
0.48000578 1.16062323 0.03973869
0.48000396 1.16080619 0.03973874
0.48000161 1.16204598 0.03973998
0.48000097 1.15696253 0.03970984
0.48000055 1.15718283 0.03970823
0.48000027 1.15781459 0.03973083
0.48000039 1.15583197 0.03968615
0.48000016 1.15480418 0.03967547
0.48000010 1.15428372 0.03970025
0.48000284 1.15552915 0.03971313
0.48000174 1.15608553 0.03971237
0.48000248 1.15815079 0.03973719
0.48000116 1.16128815 0.03974194
0.48000372 1.16246195 0.03976485
0.48000573 1.16350201 0.03975380
0.48000034 1.16271834 0.03972481
0.48000029 1.15521914 0.03973115
0.48000051 1.15861497 0.03972328
0.48000034 1.15938848 0.03972062
0.48000365 1.15983697 0.03972505
0.48000343 1.15748147 0.03972294
0.48000176 1.16098839 0.03974220
0.48000156 1.16262144 0.03974730
0.48000040 1.15889102 0.03972715
0.48000092 1.16125397 0.03973147
0.48000059 1.16045098 0.03975773
0.48000064 1.16230252 0.03975274
0.48000163 1.16152304 0.03972000
0.48000068 1.16121375 0.03976512
0.48000675 1.16363335 0.03976183
0.48000228 1.16312644 0.03976499
0.48000619 1.16336062 0.03976545
0.48000216 1.16062470 0.03977073
0.48000789 1.16689243 0.03977150
0.48000259 1.16108637 0.03974503
0.48000409 1.16125799 0.03974254
0.48000035 1.16261325 0.03976223
0.48000098 1.16085168 0.03975032
0.48000272 1.15944381 0.03974580
0.48000120 1.16035444 0.03974685
0.48000386 1.15999324 0.03972712
0.48000189 1.15980359 0.03972167
0.48000000 1.15894782 0.03971395
0.48000043 1.15978505 0.03975528
0.48000121 1.15969428 0.03974043
0.48000317 1.15776866 0.03973118
0.48000201 1.15855916 0.03972184
0.48000228 1.15889587 0.03974341
0.48000207 1.16152776 0.03972908
0.48000341 1.16127712 0.03976190
0.48000479 1.16188374 0.03974120
0.48000084 1.16111809 0.03974866
0.48000137 1.16309051 0.03974898
0.48000110 1.16401701 0.03976704
0.48000157 1.16514901 0.03975252
0.48000335 1.16332457 0.03976134
0.48000098 1.16298680 0.03975358
0.48000122 1.16046266 0.03974596
0.48000017 1.15935849 0.03975499
0.48000185 1.16027509 0.03975204
0.48000177 1.15968221 0.03975217
0.48000055 1.16230472 0.03975466
0.48000120 1.16173586 0.03975177
0.48000498 1.16123051 0.03973865
0.48000684 1.16129434 0.03972661
0.48000773 1.16072547 0.03973740
0.48000439 1.15928377 0.03973448
0.48000363 1.15933752 0.03971881
0.48000318 1.15809301 0.03969118
0.48000318 1.14830953 0.03964992
0.48000229 1.15557838 0.03966385
0.48000182 1.15717961 0.03976542
0.48000152 1.16570808 0.03976961
0.48000005 1.16282587 0.03977248
0.48000064 1.16411777 0.03972798
0.48000330 1.15831222 0.03971206
0.48000441 1.15669017 0.03969769
0.48001019 1.15672582 0.03972178
0.48000274 1.15928703 0.03973129
0.48000611 1.16011390 0.03973547
0.48000397 1.15794659 0.03972537
0.48000500 1.16210674 0.03977558
0.48000453 1.16401857 0.03974348
0.48000579 1.15854109 0.03972878
0.48000751 1.15728041 0.03974388
0.48000225 1.15863877 0.03971161
0.48000552 1.15599171 0.03972295
0.48000191 1.15541380 0.03971670
0.48000383 1.15718998 0.03970201
0.48000424 1.15561041 0.03971706
0.48000017 1.16097390 0.03973672
0.48000032 1.16104276 0.03973049
0.48000096 1.16105840 0.03974374
0.48000426 1.16044210 0.03975525
0.48000261 1.16209233 0.03975153
0.48000389 1.16217208 0.03977594
0.48000716 1.16210330 0.03972345
0.48001155 1.16044450 0.03973331
0.48000939 1.15942525 0.03973304
0.48000412 1.15875280 0.03973050
0.48000322 1.15804675 0.03971499
0.48000429 1.15820468 0.03972965
0.48000202 1.15891877 0.03971294
0.48000143 1.15902812 0.03973156
0.48000089 1.16092365 0.03975096
0.48000301 1.16694345 0.03975157
0.48000175 1.16281308 0.03977079
0.48000324 1.16132533 0.03972443
0.48000503 1.16126630 0.03972423
0.48000224 1.16027033 0.03972620
0.48000788 1.16330050 0.03973791
0.48000786 1.16259400 0.03973607
0.48000139 1.15859877 0.03973218
0.48000236 1.15974706 0.03974371
0.48000103 1.16189794 0.03975773
0.48000185 1.16190612 0.03975580
0.48000226 1.16041712 0.03972126
0.48000171 1.16097339 0.03974320
0.48000021 1.16058674 0.03972066
0.48000066 1.15709604 0.03968776
0.48000319 1.15738156 0.03974431
0.48000186 1.16083470 0.03974399
0.48000209 1.16056669 0.03974967
0.48000139 1.16163248 0.03975893
0.48000202 1.16048884 0.03972194
0.48000083 1.15977655 0.03973604
0.48000040 1.15845728 0.03974872
0.48000417 1.16266408 0.03975515
0.48000202 1.16232713 0.03973542
0.48000339 1.15873835 0.03972012
0.48000465 1.15745324 0.03972167
0.48000453 1.15935437 0.03975029
0.48000339 1.16358556 0.03973524
0.48000367 1.16056864 0.03971523
0.48000409 1.15956275 0.03971248
0.48000759 1.15691894 0.03971076
0.48000430 1.15362061 0.03968703
0.48000396 1.15380360 0.03970099
0.48000273 1.15948168 0.03971227
0.48000034 1.15652931 0.03971326
0.48000118 1.15566102 0.03970979
0.48000080 1.16107180 0.03977762
0.48000008 1.16366159 0.03978091
0.48000383 1.16506104 0.03974594
0.48001012 1.15796174 0.03972623
0.48001655 1.15835394 0.03975534
0.48000119 1.15973746 0.03975330
0.48000233 1.15970102 0.03975040
0.48000304 1.15854112 0.03973736
0.48000157 1.15987157 0.03974192
0.48000345 1.16015528 0.03974050
0.48000006 1.16005416 0.03974153
0.48000104 1.16071975 0.03974852
0.48000285 1.15965991 0.03971687
0.48000266 1.15859106 0.03971502
